Darya Illyich,Teenager,lol18 
Lizzie Illyich,Teenager,budrockstar 
Zen Huckabee,Teenager,raelloc 
Len Illyich,Teenager,rag maggot 
Baba Jezinka,Witch,orderofthedarkoats 
Wan Wan,Unknown's Squire,teamstab
Cozad King,Baron,bomber harris 
Godric Flanders,Sniffer,patternseeker 
Xander Wright,Misero,hap9786 
Yago Gadow,Mortus,doctorfrohman 
Garreth Linder,Archmortus,mikeyike 
Misha Bear,Docker,kereanil 
Claire Wright,Innkeeper's Wife,bruhok 
Morgan Celtigar,Practicus,killer of turks 
Klint Morgan,Guest,googles_hands 
Shoon King,Successor,alexch2 
Rosea Wright,Merchant,yanniert 
Hieronymus Birch,Bishop,spookstheskeleton 
Jack Wright,Rookie Cerberus,bidloebannoe 
Kodrix Linder,Prophet,pigg0bot 
Douglas Heist,Inquisitor,feverish 
Haakon Linder,Jester,an inmate 
Lou Deadwood,Mortus,meltingmen 
Emer Hastings,Meister,goodguy1448 
Macilia Peystone,Nun,eugeneshev 
Shy Kolthus,Witch,pillz 
Yohann Guivre,Treasurer,jaukkuri 
Spyridon Hastings,Hand,army231 
Dunaver Beecher,Weaponsmith,orgalorg 
Tohmor Gadow,Cerberus,ltwiseguy 
Drobbina Snebb,Armorsmith,farcry11 
Emmeth Wittelsbach,Pusher,advisorman 
Brock Calley,Incarn,silverdethuggles 
Kenzie Kühn,Miner,rag maggot 
Bethod Kühn,Rogue,fizbun 
Buck DeLay,Rogue,svej 
Balthazar Hughes,Adventurer,mr-noobbr 
Zero Chandari,Hunter,jetnissan 
Electra Dramm,Znamak,nopls 
Karl Morrison,Hunter,incarnator 
Oznak Halleck,Courier,hellbante 
Teff Lactrus,Rogue,chshon 
Omar Morrison,Raider,mintmango
Myla DeLay,Healer,chris poop 
Saemor White,Adventurer,nocco 
Ayusha Chandari,Drugdealer,c36311 
Ulrich Goodar,Adventurer,youngratlords 
Clayvon Menace,Rogue,wesdo 
Xavier Valdragon,Adventurer,god.titan 
Vhaegar Ranac,Rogue,gb 
Buck Zeal,Stone Carver,whitemalealphamonster 
Troy DeLay,Peasant,martyrmcfly88 
Tony Zeal,Adventurer,guy-mallory 
Jean Morrison,Rogue,cerberushellhound 
Sin Pierce,Znamak,bobbjoe101 
Hailey Milford,Mercenary,acorn broadcast 
Halil Mujic,Tohmor Gadow's Squire,galicia 
Radek Soapmaker,Swashbuckler,yungfunyuns 
Richard Harper,Hunter,mr.dbaggy 
Seymour Diagoras,Priest,daelso 
Castemere Soapmaker,Adventurer,cheggbert 
Samantha Butterfly,Cerberus,hakca 
Eleanor Rosewood,Bard,grryn 
Maisie Blackmont,Acrobat,taliyah of the boreal valley 
Arthur Blackmont,Znamak,rezznow 
Herman Braun,Znamak,lemshake 
Mize Morena,Rogue,jeffery jefferson 
James Singh,Znamak,mr. emperor 
Gyorgy Berk,Smuggler,ivdrug 
Enoch Verdant,Crusader,cobradude 
Gryph Kingo,Tanner,hyrudotexe 
Seneca Montana,Rogue,stephanov 
Rozella Wilnor,Swashbuckler,the flux orz 
Daat Kabba,Alchemist,fliche 
Friedrich Simpson,Soiler,walkingskeleon 
Rex Murphy,Rogue,anibalvianaregojunior 
Quarl White,Burglar,anewbyte 
Bobbo Burns,Pathfinder,moder213 
Sypar Burns,Hunter,kabeena
Vada Zvahir,Metalsmith,karwelas 
Horas Wode,Drugdealer,dr peeter 
Herman Simpson,Adventurer,walkingskeleon 
Jean Rochecaverne,Cerberus,cerberushellhound 
Vick Garentin,Crusader,pillz 
Amy Zaun,Blacksmith,artur_lang 
Noah Singh,Mushroomcutter,mr. emperor 
John Daggers,Robber,acorn broadcast 
Ted Tenways,Adventurer,kurba 
Ephis Somme,Pathfinder,ganjasensei 
Tyrone Biggs,Serpent,lol18 
Janie Treeby,Maid,gismo autismo 
Adam Karlsson,Znamak,theshroudedlord 
Robert White,Teacher,fikou 
Jill Reed,Miner,rag maggot 
Ellis Pearsall,Adventurer,mr-noobbr 
Devin Reed,Alchemist,albertblackwell 
Yordy Danko,Ward,yungfunyuns 
Dominique Mothman,Unknown,
Mort Muragra,Unknown,
Siegfried Garland,Unknown,
Gyorgy Doyle,Unknown,
Grendel Clarm,Unknown,
Mansur,Soulbreaker,wesdo 
Sulaiman,Soulbreaker,mikeyike 
Bashar Gafar,Soulbreaker Bashar,advisorman 
Dawood,Soulbreaker,guy-mallory 
Eunuch Aaban,Soulbreaker Eunuch,pigg0bot 
Maya Vogel,Fisher,slein 
Anne Stackspear,Bard,emperorhothoses 
Pox,Pimp,bobbjoe101 
Pudra,Amuser,martyrmcfly88 
Skoba,Amuser,feverish 
Britva,Amuser,chshon 
Kuraga,Amuser,doctorfrohman 
Shlifovka,Amuser,galicia 
Axel Cosmourn,Adventurer,jetnissan 
Gary Glokta ,Adventurer,akesson
Jemmy Cutler,Rebel Peasant,anewbyte 
Randy Rozwell,Reporter,captain_stepanow 
Wan Wan,Consyte,teamstab 
Alan Novak,Swashbuckler,yungfunyuns 
Gerard Kingo,Smuggler,hyrudotexe 
Rory Day,Adventurer,feverish 
Mitzi Day,Prostitute,anewbyte 
Jaime Amor,Tanner,_matxh 
Gary Price,Reporter,jerry derpington 
Russell Carver,Amuser,gb 
Lauren Kannek,Fortune Teller,rezznow 
Oaedwar Arellejas,Builder,guayo
Rego Yuan,Baron,mintmango 
Shae Stahl,Merchant,kereanil 
Ashlie Vargas,Practicus,emperorhothoses 
Damian Grimaldi,Servant,orgalorg 
Hakon Ramessu,Practicus,artur_lang 
John Colt,Mercenary,acorn broadcast 
Luise Colt,Trader,googles_hands 
Den Yllek,Mortus,yanniert 
Jurgen Stahl,Patriarch,spookstheskeleton 
Astoria Yuan,Baroness,hakca 
Randy Weinstein,Reporter,captain_stepanow 
Charles Grimaldi,Soiler,nocco 
Friedrich Kevr,Gordon Yllek's Squire,walkingskeleon 
Ignatius Pryor,Practicus,patternseeker 
Alan Langley,Builder,whitemalealphamonster 
Aaron Kevr,Mortus,rezznow 
Kodrix Heller,Guest,pigg0bot 
Oznak Celtigar,Docker,hellbante 
Morgan Celtigar,Docker,killer of turks 
Rory Stahl,Mortus,feverish 
Beron Yllek,Builder,alexch2 
Chalky Groveland,Innkeeper,guayo 
Aliz Weinstein,Mercenary,youngratlords 
Axel Cosmourn,Censor,jetnissan 
Montrezor Ijiraq,Sniffer,jaukkuri 
Gordon Yllek,Incarn,silverdethuggles 
Claire Celtigar,Amuser,bruhok 
Xander Yllek,Rookie Cerberus,hap9786 
Wan Wan,Misero,teamstab 
Reeve Nappa,Inquisitor,dr peeter 
Spyridon Stahl,Jester,advisorman 
Tony Rossi,Weaponsmith,guy-mallory 
Shy Houston,Meister,pillz 
Grace Stahl,Nun,mikeyike 
Mitzi Mince,Amuser,anewbyte 
Elizabeth Hercela,Soiler,c36311 
Thaddeus Houston,Butler,mr.dbaggy 
Fu Chang,Bishop,doctorfrohman 
Bo Tong,Metalsmith,goodguy1448 
Somme,Builder,meltingmen 
Ephis Somme,Cerberus,ganjasensei 
Ryker Yuan,Heir,tidetheman 
Devin Kevr,Domotor Stahl's Squire,albertblackwell 
Domotor Stahl,Cerberus,army231
Ivan Below,Baroness's Cuckold,smierdziel123 
Mort Lester,Unknown,yungfunyuns 
Carter Sailor,Znamak,bobbjoe101 
Adam Somme,Mortus,theshroudedlord 
Jaime Celtigar,Pusher,_matxh 
Jorge Parker,Serpent,betrocious123 
Saige Hogsblood,Witch,an inmate 
Dominic Grendel,Blacksmith,fizbun 
Kenzie Grendel,Miner,rag maggot 
Ellis Pearsall,Adventurer,mr-noobbr 
Electra Dramm,Bard,nopls 
Teff Raven,Engineer,chshon 
Myla Henn,Miner,chris poop 
Urdim Troglodytic,Miner,farcry11 
Jenk Downs,Engineer,rockyroadranch 
Podrick Teron,Reporter,jerry derpington 
Doofus Chip,Hunter,incarnator 
Jack Wright,Courier,bidloebannoe 
Mize Morena,Miner,jeffery jefferson 
Bobbo Burns,Thief,moder213 
Sypar Burns,Stone Carver,kabeena 
Skarn Von Biggles II,Grave Robber,the flux orz 
Julian Ohnesorge,Trader,konkol 
Oznak Griffety,Aristocrat,incarnator 
Jepson Arkados,Apprentice,calcid 
Jairo Birch,Adventurer,jtpck9 
Randy Rozwell,Swashbuckler,captain_stepanow 
Tyrone Stahl,Serpent,lol18 
Vesna Stahl,Maid,wesdo 
Viktor Blinski,Courier,athare 
Amon Stahl,Soiler,karwelas 
Dareon Blackburn,Blacksmith,damianq 
Ted Crando,Adventurer,killer of turks 
Cicerra Stahl,Amuser,revachol 
Styval Staben,Stone Carver,villeri 
Kasha,Amuser,jtpck9 
Lamb,Pimp,karwelas 
Gliba,Amuser,the flux orz 
Pil,Amuser,captain_stepanow 
Skotoma,Amuser,athare 
Limpha,Amuser,bidloebannoe 
Nudrat Ives,Robber,anaedum 
Benjamin Lowe,Rogue,anewbyte 
Daat Kabba,Alchemist,fliche 
Amelia Holliday,Artist,topbirb 
Julian Nappa,Alchemist,meltingmen 
Klint Dayne,Rogue,youngratlords 
Lynoc Borne,Unknown,dr peeter 
Byron Crane,Fisher,jadepython 
Tuls Komov,Armorsmith,sarkavonsy
Damian Mason,Apprentice,orgalorg 
Zoran Wickers,Adventurer,martyrmcfly88 
Oscar Engels,Swashbuckler,smierdziel123 
Mahran Narakh,Reporter,feverish 
Sallador Wheel,Swashbuckler,anibalvianaregojunior 
Ted Tenways,Aristocrat,kurba 
Marcel Briggs,Pathfinder,exanimate 
Florian Ollard,Prophet,athare 
Louu Bawlt,Peasant,beanstrom 
Klint Carey,Hunter,alexch2 
Finn Honeycomb,Aristocrat,akesson
Zoe Pennarin,Aristocrat,c36311 
Olga Rinde,Fortune Teller,spookstheskeleton 
Rayjuan Glubes,Martial Artist,jeffery jefferson 
Blair Grell,Miner,advisorman 
Lt. Houston,Tribunal Ordinator,googles_hands 
Sgt. Taftmir,Tribunal Ordinator,dr peeter 
Sgt. Engraver,Tribunal Ordinator,fliche 
Sgt. Grom,Tribunal Ordinator,meltingmen 
Cpl. Nappa,Tribunal Ordinator,cauldron 
Otaktay Kalayavan,Adventurer,mr.dbaggy 
Yagoda Raven,Unknown,kereanil 
Wik Riker,Mushroomcutter,shanewayne9 
Igor Dampe,Unknown,bunmo 
Gary Sharp,Blacksmith,guppylaxx 
Verena Zabamat,Maid,cheggbert 
Dex Jones,Practicus,nocco 
Rick Engel,Miner,alexch2 
Tarl Rankor,Rebel Peasant,pillz 
Damian Nash,Rogue,advisorman 
Halil Mujic,Unknown,galicia
Ash Peaceford,Baron,lemshake 
Ivan Below,Cerberus,smierdziel123 
Mize Downs,Builder,jeffery jefferson 
Ashlie Peaceford,Successor,emperorhothoses 
Spyridon Zodin,Censor,advisorman 
Lidia Day,Amuser,fliche 
Ephis Somme,Mercenary,ganjasensei 
Caul Scott,Guest,acorn broadcast 
Astoria Mason,Maid,hakca 
Cleopatra Rossi,Mercenary,wesdo 
Gyorgy Kett,Sniffer,alexch2 
Darin Hamilton,Misero,athare 
Byron Murcatto,Builder,jadepython 
Oznak Kalayavan,Jester,hellbante 
Rory Day,Pusher,feverish 
Baler Below,Mortus,exanimate 
Yuei-Wa-Shangxin Jin,Weaponsmith,cauldron 
Jamie Mason,Soiler,sarkavonsy 
Cicerra Day,Amuser,revachol 
Kodrix Peaceford,Heir,pigg0bot 
Edward Mason,Builder,mikeyike 
Skarn Von Biggles II,Prostitute,the flux orz 
Inekek Crow,Practicus,betrocious123 
Cleth Murcatto,Merchant,konkol 
Tony Rossi,Mercenary,guy-mallory 
Schantor Highlands,Soiler,doctorfrohman 
Ted Crando,Practicus,killer of turks 
Jenk Downs,Soiler,rockyroadranch 
Kyle Kalayavan,Rookie Cerberus,shanewayne9 
Gyorgy Hamilton,Soiler,army231 
Randy Day,Docker,captain_stepanow 
Shy Mason,Ivan Below's Squire,pillz 
Ming Ming,Thief,an inmate 
Tygon Dunlap,Docker,bobbjoe101 
Yohann Guivre,Treasurer,jaukkuri 
Damian Mason,Soiler,orgalorg 
Yago Orethi,Armorsmith,meltingmen 
Liu Xia,Esculap,farcry11 
Bastian Hamilton,Cerberus,xanderdox 
Yves Knosso,Inquisitor,leanbeef 
Otaktay Kalayavan,Serpent,mr.dbaggy 
Melanie Blacker,Acrobat,lilsh4 
Gary Von Biggles II,Mercenary,guppylaxx 
Iliya Raven,Amuser,galicia 
Voight-Hackett Lohengrin,Prophet,spookstheskeleton 
Ellis Pearsall,Adventurer,mr-noobbr 
Aliz Wallace,Swashbuckler,yungfunyuns 
Spyridon Hastert,Blacksmith,silverdethuggles 
Kenzie Siegrist,Trader,rag maggot 
Jack Siegrist,Acrobat,bidloebannoe 
Walden Worrytrain,Adventurer,nocco 
Verena Wallace,Adventurer,cheggbert 
Hieronymus Hoffmann,Adventurer,youngratlords 
Jairo Birch,Hunter,jtpck9 
Shae Crimson,Pcheloved,kereanil 
Vernon Nagel,Burglar,anibalvianaregojunior 
Louu Bawlt,Znamak,beanstrom 
Zoran Wickers,Peasant,martyrmcfly88 
Renaud Byrch,Hunter,nocco 
Horth Quayle,Hunter,goodguy1448 
Haxtun Rocas,Artist,bomber harris 
Claire Katski,Maid,bruhok 
Roky Nitt,Hunter,cardsnapper 
Lilan North,Znamak,jtpck9 
Runo Tassatul,Hunter,ugahh 
Eleanor Rosewood,Nun,grryn 
Finnegan Leery,Bastian Hamilton's Squire,taliyah of the boreal valley 
Mallory Jast,Witch,drovidi corv 
Midge Guppy,Miner,silverdethuggles 
Hieronymus Lervas,Unknown,
Balaz Unruh,Unknown,
Galt Ward,Unknown,
Horas Kazansky,Unknown,
Walden König,Unknown,
Mihammad,Soulbreaker,xanderdox 
Eunuch Mansur,Soulbreaker Eunuch,wesdo 
Mostafa,Soulbreaker,jtpck9 
Rusul,Soulbreaker,exanimate 
Bashar Najib,Soulbreaker Bashar,cardsnapper 
Alex Price,Adventurer,chris poop 
Yordy Danko,Unknown,yungfunyuns 
Balthazar Hughes,Adventurer,mr-noobbr 
Miyu Liao,Adventurer,shiroovo 
Damian Franco,Tanner,_matxh 
Zhao Chi,Alchemist,canyousmellwhattherockiscookin 
Arthur James,Thanati Cultist,wesdo 
Kenzie Sowell,Thanati Cultist,emperorhothoses 
Hrusk Chan,Thanati Cultist,galicia 
Schantor Murdoch,Thanati Cultist,exanimate 
Rhali Sars,Thanati Cultist,chris poop 
Samir Kitzinger,Thanati Cultist,captain_stepanow 
Gorne Huber,Adventurer,nocco
Clovis King,Baron,bomber harris 
Shae King,Baroness,kereanil 
John Snebb,Mercenary,acorn broadcast 
Benedikt Dole,Builder,alexch2 
Jaime Lorenz,Mortus,cardsnapper 
Vesna Nash,Armorsmith,wesdo 
Voight-Hackett Lohengrin,Prophet,spookstheskeleton 
Mize Richter,Mercenary,jeffery jefferson 
Robert Catterfield,Trader,drovidi corv 
Florian Heinlein,Inquisitor,advisorman 
Buck Baker,Serpent,ugahh 
Halil Mujic,Docker,galicia 
Oznak Halleck,Incarn,hellbante 
Mark Von Biggles II,Builder,bruhok 
Skarn Von Biggles II,Builder,the flux orz 
Eleanor Mujic,Amuser,grryn 
Harwin Melcolm,Patriarch,revachol 
Byron Lorenz,Rookie Cerberus,jadepython 
Seymour Coulter,Sniffer,bobbjoe101 
Lio Melcolm,Rayner Melcolm's Squire,betrocious123 
Otaktay Kalayavan,Mortus,mr.dbaggy 
Segomo Gargalen,Hand,xanderdox 
Wendell Copperhead,Serpent,guy-mallory 
Damian Nash,Weaponsmith,_matxh 
Jairo Birch,Docker,jtpck9 
Haakon Lohengrin,Jester,an inmate 
Garreth Kara,Mercenary,mikeyike 
Alex Liao,Innkeeper,chris poop 
Gary Sharp,Practicus,guppylaxx 
Claire Kara,Mercenary,doctorfrohman 
Drobbina Snebb,Znamak,farcry11 
Homer Halleck,Apprentice,konkol 
Larry Lorenz,Misero,este788 
Tygon Melcolm,Mortus,goodguy1448 
Halacan Moore,Practicus,exanimate 
Marchesa Ricci,Pusher,taliyah of the boreal valley 
Linden Richter,Mushroomcutter,yungfunyuns 
Castemere Melcolm,Servant,cheggbert 
Slavik Gluchnik,Baroness's Bodyguard,rag maggot 
Miyu Liao,Innkeeper's Wife,shiroovo
Rog Dole,Segomo Gargalen's Squire,mvs 
Rayner Melcolm,Cerberus,anibalvianaregojunior 
Herman Braun,Thief,lemshake 
Nina Lohengrin,Merchant,sibyl9 
Rory Day,Guest,feverish 
Korgan Klein,Aristocrat,nocco 
Corbin Carter,Adventurer,youngratlords 
Balthazar Hughes,Bouncer,mr-noobbr 
Emma Myre,Peasant,meltingmen 
Adam Karlsson,Pathfinder,theshroudedlord 
Shy Kolthus,Fortune Teller,pillz 
Danton Fell,Rogue,ladmiral ackbarl 
Kodrix Heller,Adventurer,pigg0bot 
Shliamin Hudson,Unknown,raelloc 
Marceline Heller,Tanner,lilsh4 
Amon Khal,Bishop,karwelas 
Tyrone Biggs,Rogue,lol18 
Duncan Melcolm,Cerberus,cauldron 
Argith Stain,Adventurer,untoldtactics 
Fridge Melcolm,Soiler,moonman327 
Gurney Idaho,Unknown,valis 
Sue Melcolm,Amuser,anewbyte 
Shardik Tennant,Tribunal Deserter,yungfunyuns 
Ellis Pearsall,Adventurer,mr-noobbr 
Quentin Weber,Bishop,karwelas 
Milton Romagan,Courier,tonybito 
Pylos Egen,Adventurer,advisorman 
Mace Orkmont,Bishop,dr peeter 
Camilla Melcolm,Maid,cydippida 
Rezford Garland,Robber,tonybito 
Felicity Reynolds,Esculap,codycloak 
Tuls Melcolm,Soiler,sarkavonsy 
Clint McIntyre,Crusader,haxwhite 
Li Melcolm,Amuser,topbirb 
Haerk Melcolm,Soiler,gruesomeborg68915 
Brandon Braun,Trader,punishedserpent 
Cicerra Harper,Servant,revachol 
Zoran Wickers,Prostitute,martyrmcfly88 
Reynard Starr,Hunter,rezznow 
Kysandra Myo,Unknown,boon yoon 
Daniel Gurkovich,Trader,brotinheyst 
Kurt Coldwater,Smuggler,cyrix01 
Ash Millsh,Unknown,
Joshua Elerium,Unknown,
Andras Schuhart,Unknown,
Degrion Burrano,Unknown,
Joey Black,Unknown,
Barak,Soulbreaker,pillz 
Abdalla,Soulbreaker,gruesomeborg68915 
Eunuch Yasser,Soulbreaker Eunuch,pigg0bot 
Abdul-Rahman,Soulbreaker,este788 
Bashar Ahmed,Soulbreaker Bashar,cauldron 
Kito Juma,Aristocrat,thood74 
Haster Lipwig,Unknown,mr.dbaggy
Balthas Langley,Baron,dr peeter 
Greta Halleck,Amuser,cardsnapper 
Robert Pilot,Esculap,drovidi corv 
Bobbo Schmidt,Patriarch,karwelas 
Moiri Kalayavan,Fortune Teller,cauldron 
Jurgen Stahl,Bishop,spookstheskeleton 
Oznak Halleck,Docker,hellbante 
Solomon Hammer,Mercenary,wesdo 
Walden Smith,Guest,rezznow 
Cicerra Gargalen,Merchant,revachol 
Fridge Pilot,Hand,moonman327 
Skarn Von Biggles II,Mercenary,the flux orz 
Anne Gargalen,Innkeeper's Wife,jadepython 
Rebecca Halleck,Amuser,cydippida 
Spyridon Schmidt,Builder,advisorman 
Larry Von Biggles II,Mercenary,este788 
Fu Chang,Balthas Langley's Squire,doctorfrohman 
Joachim Byers,Mortus,exanimate 
Erich Manzarek,Treasurer,punishedserpent 
Doofus Schmidt,Builder,betrocious123 
Lu Chang,Censor,mikeyike 
Velora Langley,Heir,pillz 
Lazarus Price,Miner,anewbyte 
Marceline Schmidt,Nun,lilsh4 
Randy Byers,Mortus,meltingmen 
Bo Chang,Soiler,goodguy1448 
Ijiraq Monte,Practicus,jaukkuri 
Otaktay Kalayavan,Armorsmith,mr.dbaggy 
Amelia Langley,Successor,topbirb 
Jedediah Dram,Inquisitor,sen761 
Oswald Schmidt,Cerberus,cyrix01 
Haerk Skinrender,Practicus,gruesomeborg68915 
Segomo Gargalen,Cerberus,xanderdox 
Ashlie Schmidt,Soiler,codycloak 
Kenzie Siegrist,Countess,rag maggot 
Dunaver Schacter,Count's Hand,konkol 
Darnell Malkav,Swordsman,canyousmellwhattherockiscookin 
Ronald Murcatto,Scout,sarkavonsy 
Alex Price,Maceman,chris poop 
Shae Crimson,Spearman,kereanil 
Roman Kosenko,Rifleman,sibyl9 
Kodrix Heller,Spearman,pigg0bot 
Halil Mujic,Rifleman,galicia 
Haakon Blackgate,Scout,an inmate 
Galt Monroe,Scout,yungfunyuns 
Wendell Copperhead,Blacksmith,guy-mallory
Runo Tassatul,Peasant,ugahh 
Ellis Pearsall,Archer,mr-noobbr 
Jairo Birch,Maceman,jtpck9 
Tyrone Biggs,Healer,lol18 
Russell Carver,Trader,gb 
Korgan Harp,Axeman,yungfunyuns 
Spyridon Manse,Blacksmith,army231 
Shliamin Hudson,Spearman,raelloc 
Kyle Vaith,Axeman,shanewayne9 
Mark Reade,Axeman,bruhok 
Zoran Wickers,Swordsman,martyrmcfly88 
Looto Jules,Flailman,anibalvianaregojunior 
Bailey Heatherway,Scout,septimus7 
Dominique Green,Spearman,meltingmen 
Eldan Muller,Maceman,greatgerhard 
Quentin Weber,Spearman,karwelas 
Chelsi Clutch,Healer,anewbyte 
Theron Montana,Spearman,advisorman 
Christophe Jäger,Spearman,bonelessjuice 
Dominique Jules,Maceman,anibalvianaregojunior 
Ludrug Daker,Swordsman,bruhok 
Renault Dahl,Flailman,dattinderbox 
Ayene Tsega,Swordsman,cobradude 
Vernon Yeskey,Flailman,cardsnapper 
Sybil Clarek,Swordsman,thewatchfullai 
Vin Voong,Axeman,chris poop 
Raleigh Map,Retiree,jtpck9 
Symond Panok,Axeman,reninga 
Schantor Heatherway,Unknown,septimus7 
Richard Sagan,Maceman,mr.dbaggy 
Horace Kapala,Spearman,jaukkuri 
Adam Karlsson,Maceman,theshroudedlord 
Gary Heller,Maceman,pigg0bot 
Alekkan Rocklicker,Flailman,swagbag 
Gurt Sheets,Rifleman,anewbyte 
Edric Egen,Maceman,revachol 
Grimm Jäger,Axeman,bonelessjuice 
Jasper Hay,Axeman,greatgerhard 
Llewellyn Nodd,Scout,doctorfrohman 
Zagan Manse,Swordsman,army231 
Bertalan Biggs,Spearman,lol18 
Haster Green,Axeman,meltingmen 
Irina Kosenko,Archer,sibyl9 
Joqq Kuklinski,Maceman,canyousmellwhattherockiscookin 
Felicity Reynolds,Swordsman,codycloak 
Yago Schmitt,Healer,lipplop
Edward Redd,Baron,guy-mallory 
Milton Zork,Treasurer,orgalorg 
Nicholas Richter,Builder,macabremaze 
Landy DeMarché,Guest,spookstheskeleton 
Sharn Lassard,Serpent,ugahh 
Rhys Franko,Watchman,cobradude 
Duncan Halleck,Practicus,cauldron 
Graf Johann,Inquisitor,patternseeker 
Cassian Franko,Innkeeper,googles_hands 
Ping Sui,Innkeeper,smierdziel123 
Symond Lassard,Retiree,overlord_000 
Kodrix Heller,Docker,pigg0bot 
Chelsi Keyes,Alchemist,anewbyte 
John Franko,Serpent,cassord 
Peter Grimaldi,Butler,bonapart 
Gaal Lassard,Mortus,meltingmen 
Sirius Grimaldi,Meister,entity atlas 
Ivan Uriski,Censor,meoman8 
Hubert Dayne,Pusher,exanimate 
Tovek Belan,Bishop,jajsm 
Oznak Lassard,Soiler,hellbante 
Laura Franko,Merchant,soback 
Electra Dramm,Adventurer,nopls 
Butch Savage,Znamak,gefrakt 
Den Yllek,Mercenary,yanniert 
Boyd Fletcher,Swashbuckler,yungfunyuns 
Sandra Moche,Maid,chowder mcarthor 
Emily Meadows,Servant,spelunkergod 
Marchesa Ricci,Fortune Teller,taliyah of the boreal valley 
Spyridon Manse,Cerberus,army231 
Gally Gregman,Weaponsmith,teamstab 
Robert Catterfield,Blacksmith,drovidi corv 
Dominic Grendel,Blacksmith,fizbun 
Mize Morena,Docker,jeffery jefferson 
Jaydon Overstreet,Inquisitor,gefrakt 
Shigeo Diagoras,Practicus,
Grimm Gibson,Practicus,meltingmen 
Halacan Blackmont,Practicus,jajsm 
Mordred Grammer,Practicus,googles_hands 
Donny Carey,Practicus,exanimate 
Shigeo Grammer,Practicus,cauldron 
Doofus Chip,Acrobat,incarnator 
Kinsley Kisinger,Prostitute,anewbyte 
Raleigh Map,Peasant,jtpck9 
Zoran Wickers,Trader,martyrmcfly88 
Feronnika Van Der Krug,Trader,matkotaur 
Curtis Cox,Trader,omegazip2 
Yves Saint-Joan,Mercenary,cobradude 
Beatrice Whimp,Teacher,macabremaze 
Shae Crimson,Bard,kereanil 
Styval Staben,Misero,villeri 
Vigil MacLeod,Adventurer,murdo_of_astora 
Alex Price,Incarn,chris poop 
Yagoda Berry,Aristocrat,kereanil 
Eleanor Rosewood,Pathfinder,grryn 
Maisie Chadwick,Acrobat,taliyah of the boreal valley 
James Singh,Hunter,mr. emperor
Vutok Troglodytic,Baron,farcry11 
Amy Zaun,Sniffer,artur_lang 
Ronald Pilot,Censor,svej 
Shae Crimson,Treasurer,kereanil 
Janie MacLeod,Reporter,macabremaze 
Yves Rosewood,Docker,cobradude 
Jurgen Stahl,Inquisitor,spookstheskeleton 
Duncan Halleck,Mercenary,cauldron 
Vigil MacLeod,Mercenary,murdo_of_astora 
Hieronymus Davidson,Practicus,patternseeker 
Styval Rhodes,Serpent,villeri 
Marchesa Ricci,Merchant,taliyah of the boreal valley 
Roy Rhodes,Mortus,exanimate 
Tony Rossi,Builder,guy-mallory 
Myla Troglodytic,Baroness,chris poop 
Mitzi Mince,Amuser,anewbyte 
Arnold Mcfall,Mortus,gefrakt 
Gaal Uriski,Weaponsmith,meltingmen 
Ivan Uriski,Armorsmith,meoman8 
Gerben Mcfall,Apprentice,qwertqwert 
Eleanor Rosewood,Docker,grryn 
Vernon Volsung,Baroness's Bodyguard,yungfunyuns 
Tzeentch Rhodes,Serpent,richtofen 
Lucian Ricci,Soiler,orgalorg 
Rory Day,Rookie Cerberus,feverish 
Fridge Pilot,Butler,moonman327 
Wan Wan,Vutok Troglodytic's Squire,teamstab 
Monte Day,Serpent,dr peeter 
Arthur Rhodes,Mortus,rezznow 
Daat Kabba,Incarn,fliche 
Ellis Heller,Adventurer,mr-noobbr 
Kodrix Heller,Pathfinder,pigg0bot 
Electra Dramm,Trader,nopls 
James Heller,Fisher,mr. emperor 
Curtis Cox,Alchemist,omegazip2 
Brody Heller,Rogue,lol18 
Sissy Kissikin,Smuggler,wesdo 
Gaal Kuklinski,Peasant,smierdziel123 
Lorenzo Kuklinski,Rogue,yanniert 
Mize Morena,Swindler,jeffery jefferson 
Carl Zeal,Pusher,overlord_000 
Egon Murphy,Misero,cospect 
Anders Huss,Builder,jajsm 
Huffie Onos,Rebel Peasant,anibalvianaregojunior 
Omar Waldron,Robber,mintmango 
Segomo Gargalen,Cerberus,xanderdox 
Herman Braun,Znamak,lemshake 
Halil Mujic,Trader,galicia 
Pyran Pushek,Alchemist,goodguy1448 
Sandra Moche,Prophet,chowder mcarthor 
Moiri Handicap,Esculap,cauldron 
Maria Moore,Guest,advisorman 
Lydwina Novak,Grave Robber,damianq 
Gray Potter,Soiler,turret_enjoyer 
Jack Foster,Bishop,spookstheskeleton 
Macilia Peystone,Hunter,eugeneshev 
Red Krasnov,Cerberus,pretentious_kettle 
Rayjuan Glubes,Grave Robber,jeffery jefferson 
Brody Raven,Metalsmith,lol18 
Darius Huxley,Mushroomcutter,plumpenjoyer 
Patrick Lervas,Alchemist,eugeneshev 
Sin Pierce,Peasant,bobbjoe101 
Adam Baer,Hunter,bobbjoe101 
Jack Wright,Pathfinder,bidloebannoe 
Zoran Wickers,Priest,martyrmcfly88 
Castemere Eyre,Blacksmith,cheggbert 
Gordon Dahmer,Soiler,fabrican 
Gora Vargas,Acrobat,emperorhothoses 
Spyridon Manse,Hunter,army231 
Lareck Letruq,Red Krasnov's Squire,the patriarch 
